"Case_IDs","SLC2A1","NTRK2","TOX3","NXPH4","TFAP2A","KRT13","TICRR","AC116407.1","AP001972.5","GRHL3","MUC21","GJB6","KRT16","B4GALNT4","LRRN4","E2F7","AC005537.2","PITX1","DUSP9","GABRA3","AC027288.1","FAM83D","GPR87","RPS29P11","GNGT1","MAP1LC3C","PCDHA12","HOXC13","TNS4","ZIC2","FOXE1","AC008268.1"
"TCGA-85-7696-01A",21.8866913504585,21.0342432773441,11.7232082306891,17.2389358012291,18.5171780156314,21.6229999866347,16.7727616789819,12.9174307013072,17.4820607796033,17.6709213705531,10.1102435782315,20.2704518666952,21.2166299227246,16.2697641216309,10.5642629229598,16.157317351257,14.6629573743128,18.1571591568092,15.7909796823053,15.9178407869646,8.12261191710238,18.1346614785126,18.6135706876402,10.4507138620966,15.4610381274345,10.6032477391157,12.1994706722464,13.5115602022473,18.7402402441384,18.3519591881988,19.3478679502175,9.89641786589696
"TCGA-85-6561-01A",21.9785901199499,21.417735560473,10.0242406599729,14.8953175358768,18.1277263909219,23.0553397030302,17.3981624665358,11.2051411624894,17.3066325122314,17.4790578432932,12.9060423158998,20.5466545143756,22.2788810291221,16.3132794101995,12.4550644241775,17.186481495491,10.8152875003726,18.5931830659411,17.1114424878255,14.9452858538585,8.6062475346326,18.972567227823,17.8335138662911,10.7877039193742,14.8106638992087,13.435642402221,9.54876915501355,15.2395711187024,20.0585235682596,13.9787238141546,21.4147364760166,13.1435258615237
"TCGA-98-8021-01A",23.5846607836655,22.7468578945047,14.1871731412876,18.2550634022406,18.6058343975582,25.316721552343,16.5330336851476,13.4622369473546,17.3675445174312,17.5475057745762,13.5388546115193,18.5545831040203,21.0763338192972,17.8418453177201,12.7400381411287,17.1340315481784,13.2410293899596,19.6218693539227,16.3099025703864,16.4307123701179,9.1336949040676,18.2653176394399,19.016632767461,13.3927577530266,15.2329179435645,11.607847283812,9.69973353954605,17.1218631765962,18.3380924481363,16.8739964180196,19.4810156460631,10.4185614341788
"TCGA-34-8456-01A",21.6872991475798,23.440736205423,14.9038520640521,18.0470320523567,18.4656960835529,22.0813417509496,17.1648038980865,13.7404050360045,16.1852912971093,18.0333819988462,11.3946255815652,17.3843513104892,20.8027540602539,18.0089257999842,10.6737991688375,16.8946365193243,14.5626137512147,19.4206001468464,15.3927493981918,17.0598151650149,8.83427648283946,20.5466545143756,17.1447382627385,10.2713894451737,15.2644651452366,9.95343746371583,8.65937234348955,16.9169649165561,18.7707598318331,17.0387639529665,20.3016580526988,9.81177887805533
"TCGA-18-4086-01A",22.7127486920805,23.3728666594691,11.1329394649444,17.430374419462,17.6639645155028,22.9372913229647,16.0545669609531,12.6355826794984,15.9410096962987,17.1326453497775,11.7683190965954,18.5755486578973,22.1170379686985,17.206049531175,9.80379096446882,16.9359695525122,10.5370568323544,19.3153745775137,15.520237607924,16.2123343005362,8.16809388850085,18.827656678148,19.0006758483689,9.66272766879145,15.1760124928022,11.3182903018148,6.52324059299031,14.0315132625279,19.7010324556283,16.7265708393987,21.2441259559239,8.82845297389184
"TCGA-33-AAS8-01A",22.9971398799208,24.2949919255908,14.3959448001642,17.863668665072,17.8677449484669,24.6443869210686,17.0151588477244,15.0101427547648,16.631782207209,15.2432385773774,12.3517223417519,18.5812487451904,19.3693630627583,18.8503155698137,13.6108247690759,17.0433481719008,14.6155504944766,18.4856829591131,16.4054932722021,18.3775344375788,9.9794419652716,18.3177147194039,18.5182854319893,14.1187608095168,15.0504941940291,12.296550655932,8.93452013559904,13.9795907470793,17.8970232316725,17.177161374896,21.0377065312522,10.7621777315353
"TCGA-33-4538-01A",22.4407931790902,24.3133534205539,12.9805160775234,15.2264356470835,17.8301767737579,25.2738739113123,17.4331002498232,14.2209945763576,15.9966779536385,17.6656014471835,10.9427400751435,19.5526200227708,22.927769731961,16.5869702228521,9.65452080585416,17.2297146699355,11.8104036160847,20.0009558308309,15.4521816610081,15.4543931621848,7.34599601287178,19.8477284649559,18.5500781763319,10.9217779754153,15.6444356863727,10.9978805949636,9.45164912038176,14.7322913917341,18.661697248971,17.8472125602284,21.9390094165002,8.90577019377938
"TCGA-56-A5DR-01A",21.9937812854827,20.5478880802788,9.15920903188544,17.3675445174312,18.0177876952599,24.4799583183211,17.9179595255123,13.2060448728997,16.7363081429358,18.3721059883587,15.1152974374314,19.8657511329469,20.8158403509025,15.8413251597682,13.2145181375595,17.2050229447126,13.3848737299471,18.9593072262144,18.2930494575138,15.9733574685621,10.224118157705,18.11743773387,17.5338934339992,11.7646312665962,15.4876232717111,10.3212672223097,9.57857043456441,17.3604262095118,18.7858717811271,17.8255010056591,17.3367594008583,9.79203698727418
"TCGA-69-7973-01A",17.5441973829799,12.8439775839205,18.355484564589,16.4395883608375,15.8207582694204,10.886384846664,15.2120221469508,15.6569795291944,17.9746704686641,12.3474540242424,15.4247263065843,9.80379096446882,11.4570843200888,17.7823372333965,18.748797397545,13.9682420054048,10.9102204075821,19.3049294502203,11.0282548059135,7.49393082683455,10.6995801832984,17.5922248220327,10.2480696347972,13.9313267937389,12.3974035063609,13.5886859717741,13.964165574412,16.1931671470351,16.265910959813,9.0973235495546,9.36493938068545,13.9955193554609
"TCGA-55-1596-01A",18.643167973011,13.2785432030919,18.2980518899052,11.947923265335,14.1762084016963,9.47820553600505,16.5943638486141,15.1436417570988,19.9158072882145,13.400528228389,12.1706900457757,9.63798043427323,14.4837127645458,15.1723268617647,11.3703677671424,15.2198562138114,13.4063604917253,11.0760644109479,12.7953183511961,14.4101450993063,14.1316596989115,17.2600457868137,13.8418145922909,14.2560994686378,14.2342753654022,12.0631072663025,10.4123115839731,14.6907627257166,19.7111003811047,8.42114166960686,11.1401754673295,9.58286777573391
"TCGA-97-A4M2-01A",16.2701743980205,15.4715142039345,15.3106804855191,10.5216731908782,14.947805369398,13.4947410467769,12.6708357822445,17.0348907613261,20.6101305338754,11.6733854256624,18.8702340854742,10.0780791497539,11.1229666730052,13.5444285428847,16.4362829025309,12.3170360739816,8.86432811136537,14.3717853418766,9.70773006391035,10.3014283732933,14.3054920282247,14.1507653615862,11.9713913177215,15.5654066953572,10.6620855508216,17.5168576034823,12.0186185893274,14.1450724149426,13.3927577530266,8.84037028080309,11.2285752411639,18.6885372552569
"TCGA-MP-A4T6-01A",17.3496803309452,14.5726229353424,18.2083179312479,11.8658069688974,14.9633613989551,11.4486875456021,13.576742862298,17.0049307378502,18.9092295879351,13.3839325932774,19.9376270165055,9.02830914893261,6.82034926947563,13.684364303716,16.7043910330288,13.8684810445541,15.8398739732302,12.2180049522356,13.7721959157658,8.32794989509816,12.9525674584645,12.9447446805205,9.0973235495546,17.0765940749596,14.633309670277,13.6835330492436,10.4537930742915,17.1468155685488,13.2300205630848,12.0532019874458,13.2410293899596,19.9189006116805
"TCGA-78-7160-01A",19.0507117134478,16.0550172467258,17.2286936177343,10.9534630027075,13.7721959157658,14.4527990628084,14.3179357836133,17.0881017939623,20.476821616878,14.1163870064023,20.2870293557212,10.4848776331156,15.1010436890139,14.3559125421443,16.6748996914426,12.8661929041269,12.1994706722464,16.0026320259745,10.79042833644,7.29138537094649,13.0523207898886,17.051749247666,13.2103564629396,14.8894568826005,9.67132451019268,13.9050156066813,14.261490197115,12.1412854889968,18.6738854303929,9.88517834534625,14.3567084894378,17.5728899346135
"TCGA-60-2707-01A",22.9661417155383,19.0544004362283,12.6769883169675,17.503489307073,18.1898351588811,25.1547386692296,16.2667854551093,14.3023842609668,16.1049950603261,17.266866600599,16.2488268632703,20.6060085397906,23.0859863543035,14.1667389235456,14.8769252020972,16.7130559160656,14.0709606976495,19.816951592577,15.323392445996,15.2395711187024,10.0852342285999,18.0340897956069,19.5008249838605,13.9971011166674,14.5870555304634,11.9511890539549,10.784719821335,15.7824694224333,20.3048423876994,16.459303816272,19.6263457043359,10.5399177322218
"TCGA-46-3767-01A",22.3985797757812,19.3634400184288,11.4910732534115,18.3345459243538,17.6482865149165,23.7345792327958,15.7130557138282,12.0791778888214,18.6948424980108,15.7236376724759,13.0422691141729,17.8057818182126,21.241595359512,16.4544778813783,14.0340149534048,15.1004418353654,13.1718086633275,17.69989455904,15.3796532079477,15.6946382973896,9.97557302741542,17.113148442814,19.1374712601706,11.858636846175,13.8495426517628,12.5091834749058,9.99446030777435,16.8097266480714,18.468304335338,15.8192780340051,18.0246060145152,14.5309837174694
"TCGA-43-2581-01A",18.4061447525531,12.7288957968179,13.2463189778962,13.3319090167161,16.1966499042081,12.6708357822445,15.2101500933297,15.5175046879377,19.5196657463649,13.3428524568937,15.9696443383959,18.8110695933324,14.4779099248164,15.1975950760057,14.2522647853736,13.5998540232952,8.61953092644999,15.8944291312715,14.1187608095168,9.73618227262924,13.2029632240733,16.8808714062743,12.49448857207,16.3599336561533,13.4565784522035,13.9829997487191,13.8684810445541,10.1832212901418,13.014046066608,13.4218768722924,17.5712482419253,14.9704742156271
"TCGA-86-7954-01A",17.8251556461876,17.5722408994286,19.7179721958676,11.9932073420866,16.3287583852112,12.5438189386303,14.8742686641033,14.5388242543105,17.6725983632724,13.6611491728515,18.9157526635246,9.51339701411441,12.1096984818925,12.2698770027346,18.5066811766538,13.951431330027,11.8410115065757,14.5747361735564,15.0321997062881,17.749301641671,9.16950633164689,15.6345506553703,10.5790815552327,15.5940646206254,15.4421042818655,15.676792684127,13.4803416662728,15.9859444474956,15.1190771788256,9.8231834412364,10.6590641837799,17.1730515734129
"TCGA-99-8028-01A",19.131777302941,14.0495457291277,13.972329031738,12.374210447967,14.196766214271,11.8990485139518,13.2351594066619,14.7441099202756,18.1623633181709,13.8684810445541,21.3737558861277,17.8734673496361,15.9626970629158,14.6887694936829,16.0820465800116,12.7797402666644,8.85219589958226,15.204813064467,13.2239003608086,7.65102092746873,12.5265045288233,14.8167390013079,14.0569237724352,15.3169913657773,10.1762021264825,15.2138138132477,10.0312167558442,9.61651873031722,15.1717236512266,9.72419253495313,15.4941238602754,15.0793896712727
"TCGA-75-6207-01A",19.3704257162631,12.4893006409388,15.5691596874702,15.3402195024833,17.5234957195,10.7621777315353,15.3825267558128,16.4314955956441,20.2714240921462,15.7307967156778,23.0859863543035,16.044984150345,14.0348569218305,17.6995647016971,16.4929954174372,15.7924740469896,8.71080478316683,17.3958037880585,13.3467099175015,12.8132056861879,8.28739981176697,17.5448583786252,15.6140917463742,17.1027616747653,13.3288782346805,14.1635939154544,12.7762807190935,12.1301165934059,14.0428919806249,15.3140905422644,15.0882408032078,16.4295017080654
"TCGA-55-7576-01A",19.3999946723103,14.0307215909869,16.3378984223142,12.2950450434729,16.0399158403245,14.9038520640521,14.8489890525113,15.6423778344709,18.7569193000086,15.8636023324862,21.3707717199322,15.0617960909871,16.4415731528999,15.2620849902215,19.1571845902806,14.5661848651266,10.612366343994,14.8882110216959,14.3922132551367,8.76735402438516,11.6790019789424,16.7949011389445,17.0440460842918,17.6299282297934,13.6026188717894,15.2698037361211,10.1448404461216,10.9374310657997,12.4578347524713,14.7162512768489,18.4830718026223,20.0567331233598
"TCGA-05-4422-01A",17.0853096161002,13.9152035797214,14.9110337508217,13.4227947130344,13.8133591828246,12.1019336091721,14.2428174045435,16.8772643546664,20.0387022836292,12.3914573739767,19.0774817064636,12.9037521218751,10.0924117009361,11.9831997486707,9.93829554640901,13.1288589570064,13.2410293899596,15.0145275198191,9.61218535197321,17.0232668239377,15.5744940813313,14.9354861761992,11.8195173247288,10.6737991688375,14.5920296426851,13.8718617066314,13.2827464925438,7.77686583435855,11.3880792064853,8.17711964362564,9.21451791721257,14.5113053438639
"TCGA-05-5429-01A",22.0057200933782,14.9877787750924,17.6245928933393,11.9915613815638,18.295883002322,12.1537723353569,14.7672050921558,13.3596196356003,17.2828178692555,13.267565653438,9.93445803542442,15.6678684866577,18.4764263071753,11.9932073420866,10.1414714197742,15.587689213876,10.335072188306,18.5341558571182,8.12261191710238,8.37477288943399,8.29570917574288,17.0031557021846,18.005501988476,9.9420028652218,9.81555687068604,12.7239182223812,14.5834625263042,9.65854879924477,17.2831630316989,15.2721342420389,11.4656218853699,10.4412574335212
"TCGA-78-7536-01A",17.909837721167,12.9436555195094,18.3826057028493,15.2902388756016,18.0856861778683,12.2817674421051,15.9589437791845,15.5256541218928,20.3567971072472,13.3985441782864,14.1090909207014,13.4450681805251,12.8684999034435,17.9546841882804,17.7615974730809,16.34590541609,12.7276371809794,19.8935253181371,11.0559593679838,10.5457602125632,10.2276083763537,18.3213422972281,9.14380885383121,13.2019620326706,14.1227368047959,11.4591479038651,14.6629573743128,10.1969246762704,13.6771550681738,10.6416908959824,10.9926647214248,10.0780791497539
"TCGA-77-8146-01A",21.2568742742467,20.6281751259539,16.6183074082337,13.1915711419565,18.4288469656268,15.0592231755667,16.414845022576,14.9137250230975,16.4905637248303,14.8682853513101,15.6093875562416,16.918038377354,16.5471894786145,17.1489001300406,14.8992421551351,16.8845005153784,9.49586710778752,17.173393728607,14.0089324997657,13.3624406136558,10.0462482095704,17.2208127948097,19.1093579333122,14.0428919806249,8.48029700514325,11.8497936501755,13.2766387974059,8.50198854220486,19.2037062083566,16.0784349461542,14.5863275386602,12.6607575065154
"TCGA-NC-A5HO-01A",22.5174464042534,22.865906646411,7.49393082683455,17.7810460600534,19.0644358283381,25.6836355525823,17.5054901435633,14.0983744536509,16.5877611968751,18.1256773644164,13.3780615666095,19.2754421541193,23.7374781033187,15.2591340306657,8.18615224541926,16.0816029887571,12.5766786092138,21.4923031671989,14.5978211686656,16.760529979353,9.88902066784961,18.4057844327647,19.3291731897006,14.9877787750924,14.8382087310424,10.9162437188652,9.0554671278756,16.3225035393173,20.4268436820733,15.5781046084796,21.2727059894033,10.3180021435952
"TCGA-63-7020-01A",22.9217565952877,18.9832378170474,15.7423734363923,18.926977208931,17.5258663935193,20.5427355551114,16.4411773979989,14.8369075471624,16.7411449276602,16.8996941934898,13.9863583652232,16.6390417962238,20.4880002731356,16.150308220711,12.8228308497133,16.7055234620043,13.5989197754519,17.422020275164,15.0044118766799,16.4444046238483,9.03389176692015,18.9769504037026,17.6379543909705,13.3985441782864,15.0770069045434,11.7646312665962,14.6622596710557,15.909316125297,19.4517408994584,15.461574395148,16.0833652811957,13.326922918284
"TCGA-18-3409-01A",22.5707330599444,14.0586248064372,10.3212672223097,18.2406285082679,17.4501702499327,19.2518893015785,14.8047352727234,12.8334732190773,18.8209973337076,15.8563750562169,13.1675088005825,22.7503838686913,20.3838230836674,17.686937547639,13.2887709463508,14.1074169046792,13.3576405825471,12.2389752084306,16.0690026447488,14.4807442565308,9.01194971690526,17.0458098879848,19.9344362496341,13.4279639494398,8.83427648283946,12.4959415002349,9.60801892173272,18.7188642603366,17.3469552685671,9.80379096446882,20.2320461320541,11.4314895179555
"TCGA-44-6144-11A",15.8252060968297,17.6972150426634,14.8775772884053,11.18595259314,11.6441872358184,18.0218154651873,12.5934680980278,18.8962945759733,21.6451738031672,10.6908504975373,15.6513035815092,11.327469093206,14.4947609256873,10.0353516603603,18.3692349292989,12.1768176657898,7.01431054480921,11.9966474856277,9.65854879924477,7.97659171680291,14.2770399396991,13.4900769976816,9.17462255831495,19.2666859853224,8.2540069895505,17.1534002581217,14.8294419255024,8.89993037982831,13.5087462173054,9.14380885383121,10.4817027138957,18.6411851265029
"TCGA-55-A494-01A",18.8817668471552,11.8869347946638,19.8367473962514,12.1768176657898,15.4158547398328,12.8779853691715,14.8375372823376,14.8261279484016,18.7156942575932,13.2196796469857,18.346555956681,10.3960837206957,11.8410115065757,18.206909975302,18.8702340854742,13.4093279799747,13.5433961656498,15.5219136219858,14.259163032642,17.5555337308022,8.59261980152134,15.8858293270464,10.905080803283,17.4924606769053,15.080721044687,14.6411239182773,13.2585616493538,16.8489141582122,14.4393296308741,17.9970448543575,10.8261838362749,17.315067938143
"TCGA-64-1677-01A",20.754250203361,12.9174307013072,17.9977165796391,14.5676127022759,17.4974512497045,16.4782653327699,15.6956852675217,14.820766016157,17.5632229805154,14.2862709064761,17.5845847572211,16.3341919260954,17.2225135707967,10.2447759600984,17.0370070123023,15.1282223646037,10.3740437573995,16.7295812075054,14.5056804226783,8.45816776879792,13.6374497028599,17.0260895037477,13.1182671042092,13.7634255321393,14.3148940511716,14.4199158208666,8.86432811136537,13.0837386118235,13.3368122660519,16.3103204197326,14.9452858538585,13.3388560755114
"TCGA-95-8494-01A",21.389706448227,14.4019494491568,16.9208946952155,13.6410083002054,17.9716353494894,13.500258889674,16.5235003816242,16.6225396177081,16.8393980583471,14.284041206495,22.1222293977492,9.80379096446882,15.3018892490386,9.3601761618222,17.588552370021,16.1984285324152,12.049935840537,18.5466496328736,13.1968586825831,8.83427648283946,13.6292581773306,17.2290332697864,16.9556300957696,16.5549863673829,10.2172831172839,18.0970268364426,9.41979396336305,10.0565515599326,14.4859656476506,13.6584787819873,10.2713894451737,12.6807821093611
"TCGA-69-8255-01A",17.1985113145212,14.6546055307544,18.9593072262144,16.0201320159554,16.3225035393173,11.7344487630935,17.4914926312262,14.171564921145,18.7221181803213,11.0708956952005,12.7797402666644,10.4507138620966,9.8270445291673,13.0991929399408,13.737889142971,15.0176846092311,8.35244962648132,16.0649543397572,18.6112393694187,10.6152735745986,10.099529965183,17.6595857176579,9.40177191614549,13.0359914131844,14.6636574310203,13.5629484588427,14.4236723062156,11.8462837815832,12.1629935484368,13.2400710696807,15.4225524876012,14.1049141023675
"TCGA-99-8025-01A",19.8447904471311,14.0619315803526,15.0126142175537,12.2256484726897,16.7768408451073,11.7002806228359,14.192925979886,16.4455883840021,20.3185703529617,13.1600586218562,20.0250637721526,18.6330342689239,15.8202604769647,15.7660146950796,16.756842823714,13.5276814322173,11.3703677671424,15.4754928277675,10.0960367480409,9.77600604738379,14.4199158208666,15.8824451554056,14.4251400811018,16.980924897333,9.9794419652716,13.6735845390401,12.9616898204802,7.99736767630333,18.1394635868109,9.20001360302806,17.8104752305743,10.6936761020636
"TCGA-67-6215-01A",18.3959184211696,15.0442564990512,18.8114692605335,13.0512116251121,16.4926084659529,18.7036131980947,14.3786310643551,17.1354179784343,19.0288202829606,14.2630487129266,21.6414459351872,16.8203946490799,16.3304192937436,15.9169044339711,18.9347371110398,13.8081171758079,8.15935885555303,17.4297144238025,13.3079133549896,9.96083687518106,10.8072589289589,14.6361504266776,14.006357773815,16.748603159659,9.56164655181604,15.7333058729157,10.6766883499333,8.03717174948748,13.045643646283,15.0416130612006,12.0696344775524,15.5389827917768
"TCGA-75-5122-01A",19.4167032512369,13.8650385243921,17.2201228185032,14.1443242495039,14.0178154267867,12.92432765508,14.7072828747134,14.6021212333928,18.7261613144809,13.5471709854108,14.3468118217762,10.9102204075821,13.1539515148524,9.59116847534482,17.5675650650736,15.0467850859018,7.83448098398445,17.6169406137086,10.8944183914501,8.55889365266105,10.1898996787687,15.909316125297,13.3447481643783,14.7190657305476,8.77384676000073,16.242881833148,12.7939520661082,8.85219589958226,17.679583466097,13.8468811897249,17.0119843978438,11.5285197187973
"TCGA-49-4488-01A",20.9382698453819,15.5615371514035,16.2896700381898,15.8084580056261,15.5416628154707,10.4848776331156,13.2050309402699,16.3253676132482,19.0507117134478,14.6482178524239,19.614390896046,16.6707166405631,14.8939429265975,15.2854820812655,17.6538785212146,14.661600064422,9.53076067192754,15.0050400545007,15.7256818610741,8.98470588929386,9.5956131937026,16.2092706746628,16.7389070206439,16.3879278306988,9.60367073138576,16.2913594229117,13.7110269259467,8.75544226410363,13.2705223849795,11.9148901080363,14.909806063278,15.3018892490386
"TCGA-64-1680-01A",17.6679628436221,15.9301484824018,16.5963166067295,10.5187069693424,16.7437221892591,13.3139168687357,12.6155152135675,20.1976101043867,18.1905305766864,13.9650276270261,20.45388519767,18.3195652533916,15.8578074111286,10.8971158095856,15.9456878185813,12.2132603763013,8.06621282830102,16.90294969036,11.5117585295579,8.6062475346326,9.39694514833994,14.6014415590282,16.8612894756809,16.4347286379503,8.85816674658825,15.448281559023,7.63768255167084,8.66607800602438,13.1054623139737,13.5867943954529,14.4772048050735,14.9329664719243
"TCGA-21-1081-01A",22.1799005910858,14.0725503938626,13.4556417878079,17.9044394989608,19.2457867722663,24.5743759046889,17.2593733332981,12.630631962413,16.869621597121,18.7896508036202,17.0384176235788,21.0913641300022,19.9594178075367,16.6820766221684,12.1920644033385,17.6822489964118,13.7334721552569,20.9841926084588,15.0961051737952,16.4087633937715,8.89993037982831,18.0647605472302,16.576472607329,11.9113680012095,15.7070061150252,11.5612580492371,14.0928285801456,15.3960950305612,19.2210029198669,18.40942508725,19.5196657463649,8.67259321626615
"TCGA-85-8580-01A",23.0069972849086,23.1187850281673,10.7819840115464,16.9445559552381,18.3209641069129,22.8733610613476,17.3384694891074,14.3498711877414,16.9459836080821,19.6714283859779,15.7454654362288,21.2481174430148,23.521593770933,17.3133921762273,14.8106638992087,17.3661842087425,12.4985314881338,19.9041834032952,16.5432469540144,16.2522123257684,9.47820553600505,19.7853616941313,18.5153211073953,14.0226723511056,15.0277781192863,9.20463942911841,9.78806381586888,15.1023554904269,19.9455902882321,17.5135016912813,22.016047099387,10.2480696347972
"TCGA-46-3765-01A",22.7127486920805,22.7904387337788,10.1797423887687,16.915889253595,17.2682293195981,20.4831119031586,16.7164112839878,13.5794916533805,15.4270634763617,17.3807063557831,12.7214878457793,20.2209814119059,21.6229999866347,18.4292326699472,13.5471709854108,15.8621836241751,14.0831416963483,18.3970017021621,17.5702803559331,15.2525898107971,8.14134848088747,19.179945453626,18.1637521853896,9.98708972375236,14.2374122010277,12.0186185893274,9.76459187564576,16.4673243794467,19.0793220894024,16.7993665668507,20.6724578514072,8.945003195625
"TCGA-86-8585-01A",21.225912492158,13.3328729233082,15.7023287582096,10.4507138620966,18.3446848977736,12.3401110720142,15.949012399003,13.6799605885091,19.6859047848973,12.1019336091721,14.5475204935511,16.3726831036724,19.2775076606141,10.9872766988995,12.6744265650715,13.4053508539128,12.374210447967,19.1789409202399,10.8235801147831,16.2633307013844,8.8821989360803,16.3549187510591,13.8443422414235,13.6217693992778,13.8564101067859,15.2005858235747,12.8989268810415,8.14998416439377,21.289890643166,9.1077783675419,19.7341679790424,12.5238626460018
"TCGA-55-6971-01A",19.2306121904475,16.3875164300129,16.8015795774235,13.0619780953228,13.5877813587364,11.2706664979275,14.446798653266,14.8742686641033,18.8911498219776,10.7960086200894,15.8963508819953,11.9252084931081,10.1797423887687,17.2474528722106,15.4293195176009,14.1163870064023,8.37477288943399,16.4705843260415,13.4881374863766,7.61058137718412,11.2214981927778,16.0923669634577,11.8569134696059,14.7322913917341,7.9668418084065,14.5676127022759,11.8049604937981,9.15383823200399,17.6229303181665,9.8811911102778,11.0608558160496,13.6226512728188
"TCGA-37-3789-01A",23.0385680891405,18.1211711024329,9.70371049485972,17.6363053174683,18.8736118249197,20.37699591914,16.8616425721525,11.9007724541851,15.8079591553001,17.4149560601802,12.9117053428135,21.2649356455276,23.7516806746864,14.5648053888489,10.3014283732933,15.9613095363419,13.2330807009834,19.7825229549809,16.2330464720426,14.7863807695811,9.01735939560233,17.538534979072,20.0439581458186,10.3212672223097,16.3430378369986,14.3536752114612,7.58260445918953,18.0675371411234,20.2398789577864,15.9400285015998,18.087786133618,9.49150139911986
"TCGA-56-5898-01A",23.2465793618923,21.8682418619102,13.5228833366683,16.8291780361645,18.8575532101377,22.0836759169143,16.0164751621663,15.0851643432891,18.3833627456973,18.6043159132284,16.2243970574667,19.7104105162822,21.8545984267415,17.3587716041398,15.8534724656215,16.0178315727795,13.018623818531,18.8027482424388,16.2023088776791,17.2841952880479,10.6562278341009,18.6770693894041,18.2890518550234,13.9168110024317,14.7183906166341,11.9898538910857,10.8152875003726,16.0775148720675,19.9624955288064,16.5452250362942,19.9641737594727,11.0460011577678
"TCGA-85-A50M-01A",21.4043300505116,14.6503765814972,13.8965087393259,12.4536503278974,17.1051700427619,21.2455797923408,15.3169913657773,13.9698572249448,18.0119669549165,13.0760940759657,16.6012989892496,15.8242426968021,22.5081999507728,13.5323832643273,16.1709109601201,17.4441737474102,8.48029700514325,18.198445397381,8.88837920097466,11.9217637500224,8.83427648283946,16.5393422158821,17.3320309300323,14.1531273488826,8.97889205014426,12.0646506619249,15.6386929412498,9.85435553828311,20.6796451261177,16.7705233631866,17.6252710934528,10.3077467732947
"TCGA-85-A511-01A",21.9937812854827,21.005777993888,8.34385879724162,16.9069020844688,18.5580542917872,22.7127486920805,17.0891475722839,11.9148901080363,16.3499552788038,17.2719635070478,9.8231834412364,19.8147397565522,24.0249464636316,17.4384558045302,10.5340851509914,16.3128354231194,12.4248616061244,18.6299207605641,15.6287734121152,15.3245355260605,7.41453332864163,18.8621365211866,18.5052211592465,9.00115304535293,13.9986988555124,11.6984184995138,10.5187069693424,15.7555377024843,18.7051907663537,15.5175046879377,20.619809626791,8.78036347555148
"TCGA-50-6673-01A",18.3450522462657,15.949012399003,17.1720129973982,11.3745825218156,16.0482332927457,15.1466486464826,14.2171838516666,15.3239627260683,19.5981700727355,14.8624196004648,19.6397663192334,16.2110697985731,16.3216486364335,9.34098411594344,17.0243249420366,12.5651283976907,13.3089353251438,18.0558646542622,8.39822374694638,16.7126758433838,8.92866220370375,16.3378984223142,9.08730430262365,14.9342099428081,11.2123608432063,16.075679906549,10.9131688957772,15.2703767278827,14.8644067534126,17.1319421033892,13.7005070911356,15.7650398397003
"TCGA-95-A4VK-01A",18.1533851520627,13.3848737299471,17.0144520244191,10.8756652728033,16.152105293397,9.97557302741542,13.887255355592,18.4500822777723,19.7782729258434,14.828103283919,17.856688377795,16.3755597296095,16.5784256016049,11.348358848572,13.80194878777,13.9938853108462,7.15136299405279,15.0749573603348,9.67132451019268,10.2945262223175,10.4878552169018,14.3324278321912,15.1939508098067,15.5529358155772,12.9827919700047,15.7645482532887,14.3383330700029,8.15935885555303,19.7733288817453,14.6368563019638,14.2194762109488,10.5370568323544
"TCGA-38-4630-01A",20.9128531443242,13.5517922410617,15.4957598925851,17.4011734679879,15.2353251287374,11.858636846175,17.3276196614862,12.3727847817266,17.4350959031642,17.2937048311335,9.73212694878052,12.4593359548464,12.2508435335496,18.9562070449027,13.8864343210049,16.4648795971839,9.81555687068604,13.4450681805251,15.7490542557785,10.0852342285999,9.13879746639106,17.9023982599253,9.18484853317538,15.054961242092,12.9163364391707,14.4079827927421,9.23900257807453,9.30318447409324,14.4837127645458,10.5399177322218,12.5265045288233,12.0857557430059
"TCGA-44-2656-01B",19.3328060979918,13.8762588046918,10.5671629397223,9.83078666003935,17.2190768059913,12.1585004367091,14.1340202543357,17.7175477946423,20.2954724428785,12.7713506443225,21.2705650872497,10.7735473473166,12.4838825857945,13.7941669997786,19.2630881586724,12.7498685117014,8.70448837845797,14.0275329203173,12.1813506042668,6.85091005495263,14.6311116161393,14.7597782383928,14.0774072094289,16.965982374112,9.46024076506154,15.8948935290796,10.8513080776166,9.25929986231441,13.3357939389575,13.5133549622076,17.548168786423,14.6700742084178
"TCGA-22-1012-01A",22.6222882819557,21.2092583083488,9.43329059148258,15.8766151653113,18.1132445859139,17.2478028947263,17.1041407259294,11.581645012008,15.6920839740994,18.9548822113923,10.0129697379956,20.0917278389888,23.0452276931935,17.5121728151671,12.7666682847587,17.6842474087445,13.4756031246812,18.2029824393816,17.7035906194382,16.735942419509,8.13212861237112,19.8075366888725,17.20123930082,12.1568516961997,16.0367279372413,10.2447759600984,8.24537603909997,16.104554788691,20.9938165804023,18.2511766013501,19.9057893513335,9.61218535197321
