"Case_IDs","S1PR5","AC116407.1","KRT13","TFAP2A","NXPH4","TOX3","NTRK2","TICRR","AP001972.5","GRHL3","MUC21","KRT16","SLC2A1","GABRA3","MAP1LC3C","GJB6","E2F7","CHRNB4","PITX1","RPS29P11","B4GALNT4","GPR87","DUSP9","LRRN4","KCNMB2-AS1","AC027288.1","FOXE1","AC005537.2","ZIC2","SCEL","TNS4","HOXC13"
"TCGA-33-4582-01A",16.3483503144084,13.4859982804189,23.5978325172862,19.0765706024763,18.0368346442021,17.0169249378873,22.3508232346503,15.9159539341782,15.0574512048657,15.9428663990563,14.4026554363141,22.2105258411158,24.1098388695886,16.9402669450883,8.91722683515691,20.4831119031586,15.9761344691063,15.1509494553319,22.1397805044138,13.7227683570774,16.6745232075731,16.81341684384,16.40835481424,11.9444288075435,17.1961180017635,8.41342430527292,18.1568268324077,14.9986593659948,14.1863443525111,14.1466851726475,20.1859860409507,16.5639919646545
"TCGA-43-7657-01A",17.8411705771101,12.4195072342032,23.2387477759362,17.6289275180002,18.6877553374824,14.9017727497152,21.4177492126841,16.5819192052379,16.8379505977165,15.6869000435617,9.64645725797402,20.7537994473681,23.1204602197358,15.3626874983899,11.0632393264204,20.0361991684836,17.3749704214574,15.3717409967179,19.2002310420896,10.731287230794,17.2627702019721,19.7409073234233,19.4511851951419,10.8838583964251,17.2756750029893,8.05670116797938,19.7989938334747,14.503516928561,17.4156072766132,10.9321722537478,19.6037263395364,16.1638821744246
"TCGA-44-4112-01B",12.634319633465,16.0054168527268,12.6633340531687,17.2081195411026,9.25929986231441,16.1036273681707,14.8789835651521,14.4772048050735,20.067134685969,11.7994651547653,21.4628564448765,11.1884717482683,19.0101933048238,8.39063207814666,15.8148561469878,8.66607800602438,14.5690300059497,8.97332529507149,15.8486390843002,20.2786664941706,17.2515614860115,10.8701587221822,12.5369877106978,18.7556505380049,11.7380366874773,14.4925837901506,16.3944918157167,8.67259321626615,12.585945525458,16.7786870154372,16.4018204265505,12.2241257848113
"TCGA-L9-A50W-01A",11.1763037691284,16.7945365266164,11.8711135211953,14.9244154340086,10.6936761020636,16.5203566217637,14.0283354588797,13.8520825897337,19.7889217339782,14.6077944471457,20.1195743343842,9.26913007873061,17.4548175107269,8.22852395469424,11.8140990013854,15.2293824474816,13.2725669695077,13.2442796259643,10.9952723992103,18.0867317909511,12.4069585222929,9.25407699474637,10.2105237238146,16.2475265377006,13.3576405825471,9.40177191614549,10.456903462499,9.66272766879145,8.93976557594425,15.8143747512986,16.7734860002377,8.96207027886144
"TCGA-50-8460-01A",13.4775509809494,18.4741292040673,17.2552792593695,15.4787896079474,12.2627595571719,15.9226028959599,17.8027272353252,13.3673761356006,18.4760654809606,14.9678920326394,20.5815980078211,16.8797836916387,17.4475038008483,7.9558769926645,16.5124370726251,15.0924791082199,12.4675899483712,11.0106716197844,12.7762807190935,16.4447982075928,10.5671629397223,16.446401431643,11.7589819530431,17.0905443710698,9.07654355514103,9.91912838120486,10.3414957353135,9.20001360302806,8.14998416439377,14.9966791063782,14.8835513638615,8.08599375613032
"TCGA-44-7662-01A",12.9750986951896,15.7070061150252,13.5702982770426,16.3107274857285,12.0367853045593,16.4981342659815,12.9345742871905,15.7620151238126,18.0578634352109,15.3654954814832,16.8093564090593,16.7819939619149,21.0741875662158,9.58286777573391,13.9109580108107,12.8144363797105,14.5733442842398,10.4537930742915,11.5632505989482,13.280727483926,15.9915166143832,16.5873678264696,9.84702383981525,17.7522942780626,11.4826543839512,11.2169088031927,18.125328114966,9.95343746371583,8.55192449257743,19.4786102801447,18.4343594375261,8.4875797388827
"TCGA-56-7223-01A",16.7945365266164,12.8886054400988,16.8656316045453,17.1648038980865,17.5508779884696,18.6104386238266,20.0142266455689,16.5302447366205,16.3220806350893,13.710147717689,12.5544574916763,17.4391405283222,22.1300929400608,19.4352593906025,10.3246938531346,15.9766024636931,16.6044178880585,11.4144058253186,16.2663438915045,13.7298630316577,17.8418453177201,13.6245614615774,13.9041391709733,12.6682591812946,17.2617355511138,11.6158831374799,17.8017555793232,15.673744605801,19.5808480527854,12.9152295720567,16.6344446673605,15.8529794483909
"TCGA-58-8393-01A",17.2218382668633,14.5142360880967,24.5476366466024,18.564879623067,15.0233793032868,10.7931503696541,19.7925206628718,17.1789017580948,18.2012133856049,17.8825058158315,14.6756450935745,20.7262829149897,22.6143006639694,15.9961942137535,12.8263010711967,15.8427985777346,16.4351087605563,16.3416955541325,18.5243122453506,13.5629484588427,17.0678704446275,19.356465848913,16.6707166405631,14.1785735802254,14.6267757313684,10.5399177322218,14.9575327894979,11.9131154107024,15.6518297707483,16.9438425485592,19.5274020228526,15.7155329868059
"TCGA-34-5929-01A",17.3830241945144,12.7412124693986,21.7930280503515,19.7287139043572,19.2027430506117,16.5448413260045,19.6590478203671,16.9395575143411,16.0440768538643,16.0725690255703,12.8792737678443,18.8106616895481,21.7718380266782,15.1351162652184,12.1645100788487,12.4332671224928,16.2369126554612,10.7053861806213,19.982724232077,12.4154810156173,16.8361203134458,17.2933627227262,17.1256928393591,12.6079346081831,16.5788130139617,8.88837920097466,16.3279340579166,15.0252848101947,19.660963952719,12.8639317576147,20.1966361554532,14.1316596989115
"TCGA-22-4613-01A",17.8305347345212,12.6581869608826,23.9295855447327,17.8311923355744,18.0887701196032,11.2358278496173,22.280644159231,16.4786540599371,17.0095126851605,17.1857741098305,11.3681936222088,20.9582147248554,22.000589706488,17.2149617230926,12.7178884059145,19.1485589796388,16.8207579934335,15.6757963205903,19.8205881396183,10.291314505803,17.7619369593771,18.6341814499124,16.6314087928473,10.6001003757086,16.9341877787076,10.0206624610909,21.4939976130626,13.5022028405192,17.2118643014122,15.8173033429926,19.1084176839144,11.1034661581971
"TCGA-18-3412-01A",16.9745295567547,13.5351891515943,25.9801304584881,17.1713310939104,17.9588164114528,12.5922637764672,22.1114156318335,15.7819917296686,15.8891677102234,18.5417587533312,14.6211429415202,23.7631118688465,22.9954271831851,15.7839819862127,12.2876032367115,21.1850653606596,16.6539712053635,15.2591340306657,22.6063514880781,10.067181244748,14.9801327421151,20.0150544652253,15.2825555575855,11.6300264940465,18.395198957421,8.69829987959242,20.4708658747976,15.1412424544428,17.1658387380398,19.7010324556283,19.191845493855,14.7336551910377
"TCGA-85-6560-01A",15.8655130576883,14.0038667387708,12.9412713153046,18.2692561224195,13.5555357908844,6.75636614039327,15.7195581337238,17.1048274201861,19.9690017642515,12.7939520661082,16.8892107737612,14.1411775626235,19.3829612727772,19.062626141837,11.2816956742638,12.3727847817266,16.616014532866,12.2553478788272,16.0182829496175,10.0780791497539,18.5345286166407,10.2172831172839,15.6151561951769,12.7738107219317,8.71793868465138,9.62940807712743,15.4643792613236,8.21192505043085,14.4109205457813,10.5277325679686,13.9590668557796,16.5108529464152
"TCGA-52-7622-01A",17.224565082857,15.6858332229766,20.0233968149448,17.7874066700795,16.9148145268193,12.8838138081451,22.0727507407967,16.3661571254935,17.9196244458211,16.9823407346059,16.7608882679604,21.0936684218308,21.512022071944,14.9104181726421,13.8116830856029,18.6577349905588,16.1918620538906,13.4459844727931,17.5125047710527,15.2848574548035,16.9025887009769,16.8569163625629,15.2432385773774,16.189661002078,14.7225969582833,10.4783860877394,20.5083255933253,9.99446030777435,15.8839236986286,17.3617713795871,18.7508017213022,14.7829160971215
"TCGA-22-5482-01A",18.2294948712454,12.9594806107851,19.0919441474189,18.1599162535759,17.9588164114528,8.4281730603867,23.5846607836655,16.3295602854944,16.1138003810365,17.5665839964952,8.99561672215288,24.4799583183211,23.0553397030302,15.6188944356368,12.1935464814345,20.9137696430036,17.0804416863579,15.2878400908949,18.6834191774515,9.91169033221441,16.6964624308891,19.709093536024,15.9733574685621,10.5001576236156,16.6684553385639,8.49477567409937,20.95301578407,14.5560243429886,16.357464293176,17.2334390144073,20.2901762367192,14.592762277748
"TCGA-18-3421-01A",15.0876559732828,15.2113893206394,17.0066894160946,17.7559339841381,19.0742383402115,16.0582006955127,20.436082788463,15.3779673599583,16.1352310376796,16.8379505977165,13.5555357908844,23.8858890780303,22.6356380991976,16.3325463754166,11.8641544218966,19.249309955911,15.2738639330986,15.1760124928022,20.1544841532281,12.8580946533792,16.3434565533805,19.861266043937,16.5259079936727,11.9304258963508,17.4850874924901,8.2200394400064,17.8064505857043,14.9446516535847,16.0690026447488,14.0635097056205,18.4446163759723,14.3202219668532
"TCGA-33-A4WN-01A",17.0577166207459,13.1128227640104,24.3736960534715,18.1328852398405,14.6510513910532,10.3014283732933,22.4696124031736,17.0692666492817,15.9049899384825,19.3237880928672,11.7176080462492,23.6787392593026,23.4698148838755,16.5916430361467,12.3600972380873,21.6678185155129,16.5632040582698,14.5461398514162,20.6479493204313,9.08730430262365,17.2682293195981,18.8135730933201,15.8684086824995,10.2003721172866,16.3048145448636,8.47304504280534,21.5941380850559,13.7307377533336,16.138394590333,18.1170680227618,17.7042426607774,15.3518014964099
"TCGA-94-A4VJ-01A",18.4523464463581,11.9167530168752,15.4197938009423,19.1131423858226,16.5990209188053,13.0163988261492,17.3449016543312,16.3245673376895,16.7738496533831,15.7919821369596,14.7693399229156,23.6650239032906,21.4638034560258,16.7216806412543,12.6012831465444,20.95301578407,15.8659969939386,14.7385364323443,19.3499881718667,12.5131830896952,16.1534270771663,19.7348454644225,16.3837728664636,9.9420028652218,16.6283391160048,9.44722543892459,16.938122286667,13.2936618653794,15.711540029633,15.9626970629158,22.0619212867284,17.1672015150478
