"Case_IDs","KRT5","AQP4","S1PR5","NXPH4","TFAP2A","NTRK2","AP001972.5","KRT13","TICRR","TOX3","AC116407.1","GRHL3","WNT3A","SLC2A1","MUC21","SERPINB2","KRT16","B4GALNT4","GJB6","MAP1LC3C","E2F7","RPS29P11","PITX1","GNGT1","CAPN9","FAM83D","GPR87","FGFBP2","LRRN4","DUSP9","GABRA3","AC027288.1"
"TCGA-62-8394-01A",16.3099025703864,18.0863809519385,14.4911195754774,12.9425849373297,17.5775917641812,16.7455917283453,20.5259780291064,11.9883134541345,15.6889184266175,17.2913360757224,15.5744940813313,14.1049141023675,11.6158831374799,19.8627177726022,21.3679067639059,9.17988529928435,14.6538614396985,13.8477274838564,11.9131154107024,16.8130511514152,15.8222425628706,16.1357035655503,17.4257186946135,14.6204482189489,13.9787238141546,16.9592024167344,16.0640506775936,11.7571838355842,14.4168867242342,13.9682420054048,16.6371302284424,10.5157732678646
"TCGA-44-A479-01A",14.2747870613471,12.767850347768,11.6158831374799,13.0948425675363,15.4125505219876,11.1693011322019,21.0178806354723,8.3197523975029,14.8516541311784,18.3962918899363,15.6235143582245,11.8354894844469,9.47820553600505,16.5120455399356,16.1480826309952,9.26913007873061,9.12841010620439,17.9665268794882,9.27423481235235,12.3110965926328,13.1946842254135,13.1467449131045,17.5178659953284,13.1750503517473,12.4931347173703,16.4347286379503,9.55726556857816,10.731287230794,17.5762227344756,10.0242406599729,15.6699655274035,7.49393082683455
"TCGA-50-6591-01A",10.7340221564579,13.2082394653175,15.9626970629158,15.7353027927773,16.6106160457102,15.5797635050601,18.0123048385818,9.93048132819767,17.0081020362719,15.1109534163871,14.5560243429886,13.3288782346805,7.77686583435855,21.0260292553374,16.8779796776864,10.6152735745986,9.20463942911841,18.169328247725,10.9321722537478,14.8099917237641,17.1868240476935,15.2282007728673,13.3516834172776,10.0746337039972,10.5671629397223,18.4057844327647,10.7171474063345,11.3207352165797,16.2637527087782,14.4639102022979,14.3368808341394,8.55192449257743
"TCGA-77-7463-01A",25.6214175363187,18.0181243987413,20.3456686703031,19.0129446092316,18.6695900901056,22.1244188207517,16.912648058386,24.3344341998607,17.7653202751011,11.6539193115351,15.104191872284,18.0671612113643,14.2107223991335,24.2565160490186,16.2736593714968,17.5451855118635,24.4811371142733,16.2390466392103,20.8188678675023,11.425071517601,16.4419720209464,13.6682738545792,20.7555979908206,16.3295602854944,13.1012179536467,19.1174644977824,17.2749975809913,11.1786962042817,14.626088690769,15.6046808554597,15.479329556418,12.1829446043228
"TCGA-43-5668-01A",16.3981799306719,18.9854771315806,15.4737909251889,16.9905571096011,19.055751245165,13.7555334540896,19.6181290144915,14.4807442565308,15.6549187798457,12.4743907309575,15.5022643172186,16.4829954017282,9.83890896965373,20.4325704350595,13.2947009718777,10.731287230794,16.3026608778011,12.8463244812655,18.4405826342142,13.3457227985267,14.3899697432508,12.2714095730179,14.7378574868285,13.4546636473276,14.4646190398162,17.363448433748,15.5945981722367,11.9374065035753,11.1763037691284,10.1030769417439,15.9301484824018,9.07654355514103
"TCGA-58-A46J-01A",25.7476328037224,18.1405131909529,15.9873840947114,12.4971983574354,19.1322252469364,22.7641629286736,17.3320309300323,23.5585726661843,18.1831818695724,12.8707972698364,14.4660844460994,15.5304550963528,11.7079517226998,22.3374655101318,14.4123907360715,15.1564990401483,20.4115073411536,17.9290459773878,15.3077784468269,13.7907208685195,16.6443739943146,13.9405611937399,21.0363071301251,13.7351246713378,12.7654935251211,20.2034053325312,18.8164003050053,12.3097057961931,14.6035456330155,15.711540029633,15.1103168425482,9.62940807712743
"TCGA-22-1017-01A",14.4772048050735,21.1024475403121,12.7903402943181,14.250734730537,18.0551819732694,13.8940808459278,19.4609303847289,13.1415135206216,15.3310053842931,17.6845762215851,16.3734816447812,16.4160956453217,12.7510108642835,20.6536661245055,18.5667943397037,9.61651873031722,12.9761790013258,16.3998025730158,11.9511890539549,13.6986872972465,11.2261580871457,15.2878400908949,18.1793895774576,14.1372558501104,13.9922660502676,17.6872717213568,11.0157295670851,11.4678571690256,17.0828751449055,15.1982230404444,7.75210224626707,12.1364043878782
"TCGA-85-A4CN-01A",25.6205386332962,9.16441006476502,18.7357961869531,17.8811602957644,17.5805943829683,23.3260470849503,15.9456878185813,22.1340565764757,17.0236277514881,7.5960315635334,12.6930897116672,17.4169662973209,12.3814749510858,22.3847734894152,8.81676131517341,15.1891898777952,22.2411664361349,16.2526356474584,21.0529696878079,11.0734309313361,17.6742620566724,10.0206624610909,20.6493756873269,15.9626970629158,9.07111621734489,18.8143927149156,18.5549819294984,21.5905851545259,10.0924117009361,16.2470989409421,16.5807458475732,8.33557929220683
"TCGA-66-2778-01A",25.0155039936695,19.1222715778586,17.1329896140409,18.0187939030048,17.3398137651464,21.1275729399903,15.8973172114783,25.4099541633949,14.9750546967984,12.1208079439205,15.1620248207208,17.9994156714351,15.5861046088056,23.1626862372916,15.9020809951598,21.0125818925829,23.340856119406,15.0967263990987,19.9087959700168,12.6331202561695,14.7469037700473,12.2404369330265,21.0288220878699,15.3643623249783,12.2132603763013,18.4449793951778,19.7811214805077,12.6404750338664,13.8650385243921,16.9392010676966,18.4006808531354,10.1483506462276
"TCGA-80-5611-01A",10.5125725610419,14.6686619085288,12.8627208672242,12.4675899483712,18.7949509256627,16.7134340849072,16.5585177789165,10.7705202002474,15.6454718814032,6.93659831733076,16.3412647659106,13.3288782346805,9.42888607513598,20.9197232079354,15.1644227837396,9.83890896965373,16.1800709700853,10.6853063016263,10.3835150310186,13.3357939389575,16.0353464339031,16.1791774439907,17.2159932001216,10.7931503696541,17.5932152006389,17.7192089605208,10.7566572528194,10.8125157453381,11.8177306633673,14.9400904931298,16.5530419968205,12.9436555195094
"TCGA-50-5044-01A",18.6558389390238,18.9716602024211,12.9368356717112,15.9589437791845,15.1004418353654,13.6816929446436,18.1394635868109,14.0283354588797,15.19696499072,13.7853615891457,16.1905194148323,12.7486269481057,10.8261838362749,21.4747957208621,16.6213935436142,10.7083733453601,17.1100562197384,14.4572038472828,9.46024076506154,12.7301436299669,17.1692682063185,14.8120167369327,18.0463565796496,8.64579606076605,14.3522271163356,16.5148306393287,18.5093282232416,10.6620855508216,15.7409256512655,6.37187416016394,10.038894057825,10.0924117009361
"TCGA-44-3919-01A",13.0468160631642,18.3424638518966,12.4332671224928,16.5970996386911,16.0671951824464,13.6226512728188,19.7456271548002,15.5818847969283,13.6915062585766,17.1627371425145,15.8987407395841,12.1034902236935,9.39694514833994,20.0585235682596,20.5310201983009,8.99028979608741,15.8631070083647,11.7436197219035,14.0919391881487,15.6580745390293,14.5179052394647,16.2808625971195,16.9273580188947,9.60801892173272,14.236627342511,15.7815214112201,16.3132794101995,10.8152875003726,15.3298312477679,11.9747998228924,10.0565515599326,10.8567510815494
"TCGA-05-4384-01A",12.2056271681164,20.2489332556172,11.872857184776,11.0786867307749,15.0145275198191,16.5943638486141,23.3847390257872,12.6930897116672,12.5515704059253,16.3636464470582,16.8707047342089,15.2449804025131,11.7627691920932,18.036482776455,18.3137856588865,7.52380411863222,12.4386138163595,14.3529762092203,9.03942210867299,15.9850234892133,11.8658069688974,17.8781505291764,15.6518297707483,8.01760959955979,18.2441406699106,13.6419486226432,13.3516834172776,12.4905313860395,15.2761753494787,8.44340430085461,9.28892184950491,16.8743561076853
"TCGA-78-7633-01A",12.300891586567,20.4349388697246,13.7271609909083,12.4195072342032,12.7350081585383,13.2410293899596,22.0195368548075,16.0164751621663,13.7387204197314,12.48797072835,16.0891708239235,12.7785975888056,12.3727847817266,16.4798154972137,16.4054932722021,8.84037028080309,10.4630117164064,10.5523094435912,9.91556671693093,15.2825555575855,12.7374763796854,15.3882837997631,12.1316909664929,14.3762650038243,17.7595738699883,14.7597782383928,8.92866220370375,13.4422406722246,14.2241753872512,9.53974500932411,8.13212861237112,16.042260022924
"TCGA-55-7994-01A",14.3657622198818,19.091025368782,12.3213280789685,14.0741609354358,16.0685660789261,14.0226723511056,19.1552673717904,13.9228444799706,15.5378692195036,12.5638464120493,15.296788403465,13.6539030689399,10.4153132805212,20.0093349418342,19.7510951572306,9.62940807712743,13.1299151306722,9.73618227262924,10.2945262223175,15.128859195888,14.9264176536908,15.2525898107971,15.7894793738541,8.34385879724162,15.0882408032078,16.075679906549,16.0613880097357,12.5871789861459,18.3424638518966,9.3363334647244,13.6691352677286,15.2120221469508
"TCGA-55-7815-01A",13.9889957053854,13.1001790269463,14.4903933659044,12.9515217652083,15.5898096518908,12.9368356717112,20.0663010273002,10.79042833644,14.2006914271555,17.1412704826778,15.0359659445686,13.2897335645173,9.32663598911581,19.6819868109763,12.6355826794984,7.53908933663423,11.1132066465118,16.7418964234807,8.92866220370375,14.0152960911255,13.79930298603,18.1032841085819,14.4713108943633,11.8320524238074,13.2745846078182,16.0946333922958,7.99736767630333,10.905080803283,16.0775148720675,11.327469093206,7.85870183302085,9.78414137123317
"TCGA-55-A48X-01A",18.8762224884314,20.1685832352593,11.5794268634428,10.9899690412106,16.3111557164613,13.7853615891457,18.9654704002964,12.5199107246777,13.4746264588107,16.2892647728572,16.417322845692,14.9750546967984,12.1428732933929,18.1564900826279,19.1726660010405,12.0203141719584,15.2174415478072,13.933927703816,15.4337580361878,14.2947272523496,13.7014324975045,16.4383321805718,15.2126253289651,8.48029700514325,16.1591426065007,14.9986593659948,17.1222217392531,9.94598177512678,15.0662051120665,11.8903503797079,9.63798043427323,9.66272766879145
"TCGA-49-4490-01A",17.4887931217059,17.5465077592179,13.069642106678,15.0543170451472,18.028665292176,14.6700742084178,18.2382251580174,15.0611245947699,12.9861614730844,17.92939456456,15.4516373035523,15.3660467355271,9.59116847534482,19.6371880574887,22.772878860703,11.6617913453196,17.6343127952282,13.8116830856029,12.4000890135074,13.9185092464267,10.4598991508959,16.6593182205393,13.2082394653175,14.5374261018504,15.9766024636931,15.7819917296686,17.7713611618684,12.4042845714145,17.6282772451718,15.9475718430111,17.0699705546289,7.4309938309868
"TCGA-77-7141-01A",24.9817203403289,13.8037203413649,18.2597139869727,15.768079954617,18.0640472194671,22.1530456694284,16.2106430441351,17.8861847120176,17.0734607081844,13.4422406722246,14.0307215909869,17.2535632947161,13.3624406136558,21.851742614629,8.99561672215288,13.4366449898534,23.4838095683984,16.3442743265607,16.084189708037,11.2861464811233,16.6167773039367,10.3046652116616,17.1964627938826,15.9551742391326,12.1193110665262,18.2532878894233,18.4894584489195,13.2249900221915,9.42888607513598,14.7706346053453,16.475832022619,8.49477567409937
"TCGA-85-7843-01A",25.9801304584881,13.5388546115193,18.2801971639753,16.8569163625629,18.375325615841,21.8233902911859,16.8430493992021,25.5629229508275,16.8921097748312,10.5580589421647,11.476322042093,18.5928020961173,14.8973033402827,23.3260470849503,13.7432320524629,18.040852152094,23.4451468583932,15.0851643432891,19.2666859853224,11.1132066465118,17.9300856190955,10.1797423887687,21.6716396540235,15.295578035338,10.5790815552327,19.06308412471,19.8249231039616,13.3299202806991,10.6995801832984,15.4337580361878,14.5984807041703,8.73658786711669
"TCGA-77-A5G8-01B",25.6205386332962,16.0986861949873,18.615502237174,18.5149575060669,18.3202521783771,23.1700617562949,15.7135519807285,24.3133534205539,17.0846215972514,9.25407699474637,13.032575911235,18.5858341175242,12.7869815532721,23.2244249894671,9.8811911102778,13.4366449898534,24.9488002196329,17.9267339622685,23.0351668101781,10.1342292569955,16.400629918665,12.4332671224928,20.0301852606283,15.2656805502667,9.72014120352054,18.3479735799807,18.2283963342668,18.9226403752482,10.966648845894,16.645529258899,16.0233885057061,8.92866220370375
"TCGA-34-5927-01A",25.7476328037224,16.2804326909116,15.2138138132477,19.2595230350377,18.7535859581254,19.4868317971572,16.7649745803382,24.6682463459593,17.285232228491,17.8680623167203,12.0599008301638,15.6742496008712,11.065965021912,23.8664739461648,12.2433715952394,14.3376142368628,22.2411664361349,19.1379499453146,15.8669838900849,10.4630117164064,17.3452378984035,9.7400349197359,19.0079073543681,16.0820465800116,13.2715606339895,20.1006123193235,16.9047339429465,18.0119669549165,13.3507529722175,17.030666425484,16.5330336851476,13.1770763881304
"TCGA-33-AASI-01A",22.4769035445657,14.8775772884053,17.0598151650149,15.0961051737952,19.2975984889352,15.6323896463727,16.835764324148,16.1582532573585,17.8797990340244,9.66709161670085,13.7686267573601,14.4274536656468,14.9549992012364,19.748287547913,13.9946885334696,14.64610802044,17.7125046635415,16.7295812075054,16.8863108079953,11.5878168238505,16.3475480272578,11.0106716197844,19.7497456826835,15.1832850449209,14.1754411418282,17.8372106969984,18.8297525908814,13.9690691342928,10.0746337039972,14.4786283355666,17.5114919923675,7.85870183302085
"TCGA-22-5471-11A",19.1369999568265,22.280644159231,14.6790402008389,12.2569026667845,13.4489078476481,18.777297426983,21.4102694711149,15.7585356717455,11.3068459233032,14.6742416039726,18.2716865593039,9.93829554640901,16.2269832415171,16.5306410386987,17.372956221014,13.5952862311589,11.7021804052957,11.0334035729214,8.05670116797938,17.4626152781566,12.6128434297204,18.0330378003887,13.8495426517628,8.66607800602438,16.8211223123186,13.8001884665876,12.7498685117014,15.6808532673767,18.2266335180147,10.1376518352067,8.96746084022181,13.8418145922909
"TCGA-96-A4JL-01A",25.118730008682,14.9414006677657,16.6741399139352,16.2334559711936,19.0881893395475,21.126153197514,17.6565617490764,18.7084772732091,16.4721842037452,13.1171350693491,12.9717095629542,14.5740193347578,16.1765296652884,19.8574650447793,10.1240223898464,13.99959206047,18.1228975416603,17.568250797438,10.4217277158838,11.2861464811233,15.5331511466927,11.5427557163282,17.5802678356384,12.3572396357025,14.3989136638054,16.5120455399356,18.2933961574887,12.4456278287108,11.3880792064853,13.1182671042092,10.7199754358916,7.67697866979103
"TCGA-98-A53D-01A",21.8653359530726,20.8374245924254,13.9270942535546,12.4042845714145,14.8308527470682,14.0299096116041,18.8381002218236,14.0781613643282,13.6960101848803,11.3880792064853,15.8751746806606,12.1381496076867,11.4678571690256,17.8680623167203,18.80569435313,15.2755884344602,19.1264599178527,13.972329031738,12.511866457136,13.6099058343782,13.069642106678,16.1551619983733,13.8350553309946,9.38344005805908,13.2846840310181,14.3944245146989,14.8040531724323,12.8013445239896,15.8418151868862,9.49993639899722,9.41076142565439,11.8658069688974
"TCGA-60-2712-01A",25.1197228658361,18.4383870103206,16.9036785509912,18.441347572657,19.3834969007682,16.5534335042642,18.0926054914502,18.7342156720489,15.8217246554683,9.36960998771079,13.2796652047513,16.8156447475062,11.7176080462492,21.1253212368496,14.9908964082765,14.6496753705389,21.9135275485125,17.6266086498816,18.2930494575138,13.2228218818158,15.0924791082199,11.2169088031927,18.1939306704863,14.8550298110811,11.4186749861661,16.6802022186665,18.5793917912556,16.1080222008688,13.7818645024475,15.0435909558576,15.3972721218897,8.79890391088879
"TCGA-55-8620-01A",12.6607575065154,16.6877597827604,13.5170695628901,17.6839184739486,14.9316145877962,13.6539030689399,17.2889655015564,9.24912375612829,15.6946382973896,18.4704642713043,13.6473838416108,8.53001716787218,11.8973695337938,19.3074896710798,11.6733854256624,8.5376975599997,10.5523094435912,17.7602487678344,7.82328992673312,13.1729070984323,15.7550202524067,12.7939520661082,17.3958037880585,11.2838401385335,16.2933969132431,17.2324412979021,9.15383823200399,10.8756652728033,12.7104552233064,6.17737216360557,16.5549863673829,8.89993037982831
"TCGA-S2-AA1A-01A",16.2110697985731,17.5398643554458,12.4154810156173,11.6220970286685,15.7890009285193,14.2272766639969,17.3100046056759,10.3281758334655,12.7154319046211,17.8680623167203,14.1427391129074,10.2979068628849,9.47820553600505,17.5355487728255,10.8402770443608,11.3769114262304,11.4420365293987,11.5117585295579,11.6118563241729,14.5359943829958,12.6893159681984,11.7941121046756,13.2113991183439,9.01735939560233,11.7138353157234,14.8113355472414,9.31303027804277,11.7976803742737,14.5070718949068,11.5386018894305,7.76515594407315,9.93829554640901
"TCGA-98-A539-01A",25.4570700465993,18.097717648539,18.1443264249415,18.6120271076513,18.4204212168435,21.5319544359061,17.1692682063185,15.2198562138114,16.9191153786991,10.2979068628849,13.810828226144,15.7835022095059,12.2728316814741,22.3643073093702,14.4236723062156,14.9452858538585,23.8513564760969,18.5216823145074,18.9427154894697,12.6532247625485,16.6275600193316,13.4238174041283,18.3424638518966,14.8749423790487,10.3610791030866,18.1073578530904,19.0356672629725,13.0272486913916,13.2420773868733,14.633309670277,17.1978319588912,8.85816674658825
"TCGA-60-2723-01A",26.303661314443,17.0119843978438,17.5809300810364,18.7535859581254,18.5171780156314,21.4162434535936,17.4022005452191,18.6495803139512,16.0604247766471,15.8227468035738,12.6607575065154,18.1415765498834,14.1388942083154,23.3626562466425,13.7404050360045,16.5881416724599,20.9873072964361,16.2031822075095,18.8368564576192,14.6657747913914,16.550306386869,10.7396900475563,19.863465056629,15.9803796007285,12.0972382134584,17.8368526373526,18.5908557050197,12.2950450434729,15.323392445996,16.9889620156461,16.140157335526,9.4869834563874
"TCGA-77-A5GB-01B",25.8193476450107,13.8401409831344,18.7289386378136,17.4773667980456,20.3037616483759,19.6951271024158,16.6839717885143,13.9270942535546,16.8514603060357,9.94598177512678,13.2259883094609,18.0815532780271,13.3507529722175,22.4213140135157,10.4783860877394,19.8367473962514,25.118730008682,16.853276542983,22.1415177367268,12.0775941387581,16.702117452094,12.3770326213506,17.9797635997449,11.7608847606949,8.91722683515691,18.2166681688661,18.9022826329938,14.8624196004648,12.9839214894157,15.597238249337,14.6454262642198,8.73658786711669
"TCGA-MF-A522-01A",25.3651338990375,9.57857043456441,18.036482776455,18.1256773644164,17.2610664980597,22.5436160757211,16.0285227875718,22.7113896408149,16.2732313703655,7.06208319158157,12.5948366419875,18.5277155257307,15.9145161023804,23.1030282072766,10.4753197750835,17.6525807718854,22.8151745135906,17.4635899279517,19.4448777041644,11.8086057757945,16.4873913488795,13.0313999538917,17.7332325681881,17.2987863079747,8.34385879724162,18.3598295774677,18.0654582475656,16.9695529218783,9.63798043427323,17.3853472669952,17.4230376796269,8.14134848088747
"TCGA-85-7696-01A",25.408105920027,15.7630116136247,19.6512700339386,17.2389358012291,18.5171780156314,21.0342432773441,17.4820607796033,21.6229999866347,16.7727616789819,11.7232082306891,12.9174307013072,17.6709213705531,11.9663798622055,21.8866913504585,10.1102435782315,12.4716717600603,21.2166299227246,16.2697641216309,20.2704518666952,10.6032477391157,16.157317351257,10.4507138620966,18.1571591568092,15.4610381274345,13.5850208056284,18.1346614785126,18.6135706876402,16.4644646597053,10.5642629229598,15.7909796823053,15.9178407869646,8.12261191710238
"TCGA-85-6561-01A",25.4570700465993,17.2644771615567,17.829163444607,14.8953175358768,18.1277263909219,21.417735560473,17.3066325122314,23.0553397030302,17.3981624665358,10.0242406599729,11.2051411624894,17.4790578432932,12.7666682847587,21.9785901199499,12.9060423158998,17.4723260724994,22.2788810291221,16.3132794101995,20.5466545143756,13.435642402221,17.186481495491,10.7877039193742,18.5931830659411,14.8106638992087,10.8701587221822,18.972567227823,17.8335138662911,21.810276525963,12.4550644241775,17.1114424878255,14.9452858538585,8.6062475346326
"TCGA-98-8021-01A",26.6306253551381,17.9671974247053,17.8424906698967,18.2550634022406,18.6058343975582,22.7468578945047,17.3675445174312,25.316721552343,16.5330336851476,14.1871731412876,13.4622369473546,17.5475057745762,15.9221297322274,23.5846607836655,13.5388546115193,17.7780402609489,21.0763338192972,17.8418453177201,18.5545831040203,11.607847283812,17.1340315481784,13.3927577530266,19.6218693539227,15.2329179435645,12.0923928110895,18.2653176394399,19.016632767461,9.40631103374716,12.7400381411287,16.3099025703864,16.4307123701179,9.1336949040676
"TCGA-34-8456-01A",25.4127171149317,14.5049697112606,17.2539122231953,18.0470320523567,18.4656960835529,23.440736205423,16.1852912971093,22.0813417509496,17.1648038980865,14.9038520640521,13.7404050360045,18.0333819988462,13.1864323031189,21.6872991475798,11.3946255815652,14.9922164488309,20.8027540602539,18.0089257999842,17.3843513104892,9.95343746371583,16.8946365193243,10.2713894451737,19.4206001468464,15.2644651452366,9.2642497485441,20.5466545143756,17.1447382627385,16.4565044484155,10.6737991688375,15.3927493981918,17.0598151650149,8.83427648283946
"TCGA-18-4086-01A",25.5629229508275,13.3596196356003,16.5373671603457,17.430374419462,17.6639645155028,23.3728666594691,15.9410096962987,22.9372913229647,16.0545669609531,11.1329394649444,12.6355826794984,17.1326453497775,15.7609990814286,22.7127486920805,11.7683190965954,18.8330789670838,22.1170379686985,17.206049531175,18.5755486578973,11.3182903018148,16.9359695525122,9.66272766879145,19.3153745775137,15.1760124928022,12.1813506042668,18.827656678148,19.0006758483689,19.8462824283735,9.80379096446882,15.520237607924,16.2123343005362,8.16809388850085
"TCGA-33-AAS8-01A",25.5094688488345,16.6478377038082,18.0534681823827,17.863668665072,17.8677449484669,24.2949919255908,16.631782207209,24.6443869210686,17.0151588477244,14.3959448001642,15.0101427547648,15.2432385773774,12.3530942244682,22.9971398799208,12.3517223417519,13.2216520604208,19.3693630627583,18.8503155698137,18.5812487451904,12.296550655932,17.0433481719008,14.1187608095168,18.4856829591131,15.0504941940291,10.3610791030866,18.3177147194039,18.5182854319893,11.3113598447084,13.6108247690759,16.4054932722021,18.3775344375788,9.9794419652716
"TCGA-33-4538-01A",25.9801304584881,11.8373644758872,18.4420707728425,15.2264356470835,17.8301767737579,24.3133534205539,15.9966779536385,25.2738739113123,17.4331002498232,12.9805160775234,14.2209945763576,17.6656014471835,15.7535364964858,22.4407931790902,10.9427400751435,16.203651938206,22.927769731961,16.5869702228521,19.5526200227708,10.9978805949636,17.2297146699355,10.9217779754153,20.0009558308309,15.6444356863727,12.5038670745728,19.8477284649559,18.5500781763319,13.032575911235,9.65452080585416,15.4521816610081,15.4543931621848,7.34599601287178
"TCGA-56-A5DR-01A",25.7476328037224,15.4638514377291,17.9641331297853,17.3675445174312,18.0177876952599,20.5478880802788,16.7363081429358,24.4799583183211,17.9179595255123,9.15920903188544,13.2060448728997,18.3721059883587,16.1599726904341,21.9937812854827,15.1152974374314,17.5148470196616,20.8158403509025,15.8413251597682,19.8657511329469,10.3212672223097,17.2050229447126,11.7646312665962,18.9593072262144,15.4876232717111,9.3363334647244,18.11743773387,17.5338934339992,13.56659199843,13.2145181375595,18.2930494575138,15.9733574685621,10.224118157705
"TCGA-69-7973-01A",13.5180811410385,19.5660773376244,12.6657318211602,16.4395883608375,15.8207582694204,12.8439775839205,17.9746704686641,10.886384846664,15.2120221469508,18.355484564589,15.6569795291944,12.3474540242424,10.8540885933854,17.5441973829799,15.4247263065843,7.29138537094649,11.4570843200888,17.7823372333965,9.80379096446882,13.5886859717741,13.9682420054048,13.9313267937389,19.3049294502203,12.3974035063609,15.5642678966739,17.5922248220327,10.2480696347972,9.71586823396981,18.748797397545,11.0282548059135,7.49393082683455,10.6995801832984
"TCGA-55-1596-01A",14.7127474888773,8.55192449257743,15.488697099845,11.947923265335,14.1762084016963,13.2785432030919,19.9158072882145,9.47820553600505,16.5943638486141,18.2980518899052,15.1436417570988,13.400528228389,10.0816760591972,18.643167973011,12.1706900457757,11.4055943242508,14.4837127645458,15.1723268617647,9.63798043427323,12.0631072663025,15.2198562138114,14.2560994686378,11.0760644109479,14.2342753654022,16.3899226121248,17.2600457868137,13.8418145922909,11.348358848572,11.3703677671424,12.7953183511961,14.4101450993063,14.1316596989115
"TCGA-97-A4M2-01A",18.3796859914048,21.7185834310763,12.4757495735604,10.5216731908782,14.947805369398,15.4715142039345,20.6101305338754,13.4947410467769,12.6708357822445,15.3106804855191,17.0348907613261,11.6733854256624,13.4160288688518,16.2701743980205,18.8702340854742,11.7830072270377,11.1229666730052,13.5444285428847,10.0780791497539,17.5168576034823,12.3170360739816,15.5654066953572,14.3717853418766,10.6620855508216,16.4628847358564,14.1507653615862,11.9713913177215,13.337768959935,16.4362829025309,9.70773006391035,10.3014283732933,14.3054920282247
"TCGA-MP-A4T6-01A",11.0231730352299,17.9387914481167,11.9983011877173,11.8658069688974,14.9633613989551,14.5726229353424,18.9092295879351,11.4486875456021,13.576742862298,18.2083179312479,17.0049307378502,13.3839325932774,12.1112397613241,17.3496803309452,19.9376270165055,7.61058137718412,6.82034926947563,13.684364303716,9.02830914893261,13.6835330492436,13.8684810445541,17.0765940749596,12.2180049522356,14.633309670277,15.483706514424,12.9447446805205,9.0973235495546,12.0203141719584,16.7043910330288,13.7721959157658,8.32794989509816,12.9525674584645
"TCGA-78-7160-01A",13.3536954805562,20.2369227027788,13.8064286386331,10.9534630027075,13.7721959157658,16.0550172467258,20.476821616878,14.4527990628084,14.3179357836133,17.2286936177343,17.0881017939623,14.1163870064023,12.7774111433053,19.0507117134478,20.2870293557212,8.63927664622713,15.1010436890139,14.3559125421443,10.4848776331156,13.9050156066813,12.8661929041269,14.8894568826005,16.0026320259745,9.67132451019268,15.2866222665967,17.051749247666,13.2103564629396,13.6383864069002,16.6748996914426,10.79042833644,7.29138537094649,13.0523207898886
"TCGA-60-2707-01A",25.6205386332962,18.6232354456167,17.3954644644651,17.503489307073,18.1898351588811,19.0544004362283,16.1049950603261,25.1547386692296,16.2667854551093,12.6769883169675,14.3023842609668,17.266866600599,14.7528985651902,22.9661417155383,16.2488268632703,19.1552673717904,23.0859863543035,14.1667389235456,20.6060085397906,11.9511890539549,16.7130559160656,13.9971011166674,19.816951592577,14.5870555304634,13.7774644930715,18.0340897956069,19.5008249838605,10.016822805535,14.8769252020972,15.323392445996,15.2395711187024,10.0852342285999
"TCGA-46-3767-01A",25.408105920027,19.9577700062652,17.3890419627103,18.3345459243538,17.6482865149165,19.3634400184288,18.6948424980108,23.7345792327958,15.7130557138282,11.4910732534115,12.0791778888214,15.7236376724759,15.5191583308108,22.3985797757812,13.0422691141729,17.0678704446275,21.241595359512,16.4544778813783,17.8057818182126,12.5091834749058,15.1004418353654,11.858636846175,17.69989455904,13.8495426517628,10.7340221564579,17.113148442814,19.1374712601706,10.889046458985,14.0340149534048,15.3796532079477,15.6946382973896,9.97557302741542
"TCGA-43-2581-01A",15.6977335377033,16.8390288745519,12.2847196304661,13.3319090167161,16.1966499042081,12.7288957968179,19.5196657463649,12.6708357822445,15.2101500933297,13.2463189778962,15.5175046879377,13.3428524568937,9.75216931610374,18.4061447525531,15.9696443383959,11.2214981927778,14.4779099248164,15.1975950760057,18.8110695933324,13.9829997487191,13.5998540232952,16.3599336561533,15.8944291312715,13.4565784522035,13.3829867046452,16.8808714062743,12.49448857207,11.1155959853153,14.2522647853736,14.1187608095168,9.73618227262924,13.2029632240733
"TCGA-86-7954-01A",16.0026320259745,17.3567556763411,12.2921505862835,11.9932073420866,16.3287583852112,17.5722408994286,17.6725983632724,12.5438189386303,14.8742686641033,19.7179721958676,14.5388242543105,13.6611491728515,9.25407699474637,17.8251556461876,18.9157526635246,8.74251688314941,12.1096984818925,12.2698770027346,9.51339701411441,15.676792684127,13.951431330027,15.5940646206254,14.5747361735564,15.4421042818655,13.6099058343782,15.6345506553703,10.5790815552327,12.0336009685875,18.5066811766538,15.0321997062881,17.749301641671,9.16950633164689
"TCGA-99-8028-01A",18.0733421817838,18.5698374089194,12.7809257076401,12.374210447967,14.196766214271,14.0495457291277,18.1623633181709,11.8990485139518,13.2351594066619,13.972329031738,14.7441099202756,13.8684810445541,11.2214981927778,19.131777302941,21.3737558861277,8.92326472989757,15.9626970629158,14.6887694936829,17.8734673496361,15.2138138132477,12.7797402666644,15.3169913657773,15.204813064467,10.1762021264825,12.5690358770283,14.8167390013079,14.0569237724352,11.8798546211343,16.0820465800116,13.2239003608086,7.65102092746873,12.5265045288233
